org_id remap_id freebase_id
883706 3081 883706
366720 3082 366720
631754 3083 631754
652376 3084 652376
970004 3085 970004
746790 3086 746790
45941 3087 45941
357726 3088 357726
1188176 3089 1188176
600864 3090 600864
343816 3091 343816
713322 3092 713322
403604 3093 403604
789892 3094 789892
384318 3095 384318
919354 3096 919354
470412 3097 470412
688874 3098 688874
123566 3099 123566
425086 3100 425086
552594 3101 552594
212376 3102 212376
678150 3103 678150
806536 3104 806536
680180 3105 680180
473622 3106 473622
1004964 3107 1004964
729456 3108 729456
661878 3109 661878
1107986 3110 1107986
931516 3111 931516
1184022 3112 1184022
812078 3113 812078
440006 3114 440006
737468 3115 737468
755456 3116 755456
41356 3117 41356
590406 3118 590406
595818 3119 595818
1079078 3120 1079078
551702 3121 551702
952772 3122 952772
378924 3123 378924
420982 3124 420982
772224 3125 772224
964118 3126 964118
781696 3127 781696
923146 3128 923146
899462 3129 899462
954948 3130 954948
1024844 3131 1024844
552598 3132 552598
684794 3133 684794
368679 3134 368679
1008246 3135 1008246
477250 3136 477250
290864 3137 290864
173888 3138 173888
651990 3139 651990
730264 3140 730264
101866 3141 101866
311638 3142 311638
770526 3143 770526
375136 3144 375136
775264 3145 775264
326326 3146 326326
212624 3147 212624
661780 3148 661780
294400 3149 294400
393166 3150 393166
350802 3151 350802
635248 3152 635248
212398 3153 212398
650714 3154 650714
525034 3155 525034
55139 3156 55139
865438 3157 865438
468726 3158 468726
574082 3159 574082
270976 3160 270976
905096 3161 905096
637840 3162 637840
450908 3163 450908
56585 3164 56585
592594 3165 592594
264790 3166 264790
866384 3167 866384
65355 3168 65355
516064 3169 516064
220754 3170 220754
792644 3171 792644
442580 3172 442580
812438 3173 812438
344224 3174 344224
417914 3175 417914
525114 3176 525114
735796 3177 735796
413618 3178 413618
258886 3179 258886
780184 3180 780184
679992 3181 679992
144034 3182 144034
431576 3183 431576
59535 3184 59535
888114 3185 888114
835346 3186 835346
1063430 3187 1063430
674040 3188 674040
330900 3189 330900
380178 3190 380178
461176 3191 461176
478794 3192 478794
708558 3193 708558
774648 3194 774648
994362 3195 994362
748608 3196 748608
939948 3197 939948
710446 3198 710446
593128 3199 593128
873824 3200 873824
462828 3201 462828
667122 3202 667122
709460 3203 709460
709324 3204 709324
910624 3205 910624
856882 3206 856882
821788 3207 821788
628356 3208 628356
811452 3209 811452
50528 3210 50528
656522 3211 656522
732464 3212 732464
766348 3213 766348
642940 3214 642940
1105306 3215 1105306
676554 3216 676554
171932 3217 171932
425084 3218 425084
602218 3219 602218
845794 3220 845794
374590 3221 374590
640274 3222 640274
641236 3223 641236
755932 3224 755932
851560 3225 851560
940138 3226 940138
19422 3227 19422
421018 3228 421018
329654 3229 329654
575644 3230 575644
576722 3231 576722
130838 3232 130838
966794 3233 966794
975916 3234 975916
396738 3235 396738
572270 3236 572270
906276 3237 906276
764076 3238 764076
402508 3239 402508
212394 3240 212394
25615 3241 25615
1010586 3242 1010586
12975 3243 12975
592352 3244 592352
261898 3245 261898
939536 3246 939536
201562 3247 201562
563880 3248 563880
873844 3249 873844
791802 3250 791802
993248 3251 993248
961996 3252 961996
741150 3253 741150
693726 3254 693726
525818 3255 525818
856968 3256 856968
870092 3257 870092
826568 3258 826568
644570 3259 644570
639082 3260 639082
184026 3261 184026
672090 3262 672090
435686 3263 435686
184010 3264 184010
591116 3265 591116
336104 3266 336104
829702 3267 829702
961508 3268 961508
107650 3269 107650
692980 3270 692980
610380 3271 610380
139712 3272 139712
70562 3273 70562
574350 3274 574350
881436 3275 881436
465818 3276 465818
680402 3277 680402
297366 3278 297366
660910 3279 660910
15943 3280 15943
554474 3281 554474
541948 3282 541948
198272 3283 198272
636442 3284 636442
342056 3285 342056
277140 3286 277140
356578 3287 356578
532412 3288 532412
358480 3289 358480
824470 3290 824470
506966 3291 506966
298880 3292 298880
936700 3293 936700
118550 3294 118550
755844 3295 755844
480548 3296 480548
212382 3297 212382
812402 3298 812402
115778 3299 115778
533682 3300 533682
23477 3301 23477
212388 3302 212388
643800 3303 643800
339266 3304 339266
588282 3305 588282
809828 3306 809828
830554 3307 830554
196100 3308 196100
165556 3309 165556
959700 3310 959700
951684 3311 951684
1172996 3312 1172996
1070124 3313 1070124
1208618 3314 1208618
555100 3315 555100
1338454 3316 1338454
895786 3317 895786
620660 3318 620660
1289478 3319 1289478
951618 3320 951618
1168848 3321 1168848
892102 3322 892102
1212244 3323 1212244
1261830 3324 1261830
971496 3325 971496
1253188 3326 1253188
1145678 3327 1145678
957106 3328 957106
705934 3329 705934
1280456 3330 1280456
1207960 3331 1207960
370636 3332 370636
1259094 3333 1259094
360920 3334 360920
900464 3335 900464
997636 3336 997636
865646 3337 865646
883176 3338 883176
1400924 3339 1400924
916642 3340 916642
1323462 3341 1323462
1264880 3342 1264880
1273474 3343 1273474
1317952 3344 1317952
293534 3345 293534
1242880 3346 1242880
1246246 3347 1246246
529438 3348 529438
1242552 3349 1242552
480494 3350 480494
953976 3351 953976
1105026 3352 1105026
611936 3353 611936
235886 3354 235886
1207948 3355 1207948
1296184 3356 1296184
874474 3357 874474
1315552 3358 1315552
709660 3359 709660
560928 3360 560928
831860 3361 831860
1242504 3362 1242504
1245968 3363 1245968
572462 3364 572462
486884 3365 486884
1223380 3366 1223380
878484 3367 878484
1211226 3368 1211226
1194928 3369 1194928
706020 3370 706020
1279322 3371 1279322
877482 3372 877482
1312930 3373 1312930
1062284 3374 1062284
1087426 3375 1087426
934764 3376 934764
936854 3377 936854
846884 3378 846884
1318256 3379 1318256
1004878 3380 1004878
907770 3381 907770
537812 3382 537812
706004 3383 706004
336050 3384 336050
796014 3385 796014
1017096 3386 1017096
1189688 3387 1189688
1282932 3388 1282932
1242412 3389 1242412
1279168 3390 1279168
882050 3391 882050
1010630 3392 1010630
745420 3393 745420
1063498 3394 1063498
1301520 3395 1301520
259050 3396 259050
921268 3397 921268
942454 3398 942454
53767 3399 53767
19788 3400 19788
387310 3401 387310
1184036 3402 1184036
1146064 3403 1146064
1300884 3404 1300884
54257 3405 54257
47806 3406 47806
1187514 3407 1187514
1056314 3408 1056314
1229482 3409 1229482
988398 3410 988398
1206948 3411 1206948
1227762 3412 1227762
939814 3413 939814
883130 3414 883130
937208 3415 937208
375614 3416 375614
572338 3417 572338
925266 3418 925266
450718 3419 450718
702440 3420 702440
48023 3421 48023
863844 3422 863844
950758 3423 950758
1305806 3424 1305806
706508 3425 706508
936676 3426 936676
975020 3427 975020
241844 3428 241844
590992 3429 590992
146156 3430 146156
962856 3431 962856
789692 3432 789692
1189692 3433 1189692
1137808 3434 1137808
711086 3435 711086
499888 3436 499888
358090 3437 358090
629676 3438 629676
655572 3439 655572
648456 3440 648456
523870 3441 523870
495742 3442 495742
680482 3443 680482
783754 3444 783754
261614 3445 261614
717884 3446 717884
826598 3447 826598
1015970 3448 1015970
695836 3449 695836
1267142 3450 1267142
616400 3451 616400
302798 3452 302798
78938 3453 78938
970894 3454 970894
791174 3455 791174
879448 3456 879448
876738 3457 876738
519400 3458 519400
815816 3459 815816
362520 3460 362520
25584 3461 25584
438570 3462 438570
973062 3463 973062
1098102 3464 1098102
392396 3465 392396
317386 3466 317386
947366 3467 947366
12865 3468 12865
769714 3469 769714
1041378 3470 1041378
706756 3471 706756
915266 3472 915266
486808 3473 486808
867764 3474 867764
840084 3475 840084
195542 3476 195542
974866 3477 974866
287970 3478 287970
542044 3479 542044
1078440 3480 1078440
864792 3481 864792
535034 3482 535034
623618 3483 623618
1157248 3484 1157248
943822 3485 943822
403186 3486 403186
315200 3487 315200
879122 3488 879122
828226 3489 828226
958994 3490 958994
986894 3491 986894
560436 3492 560436
767624 3493 767624
917538 3494 917538
838516 3495 838516
640284 3496 640284
534066 3497 534066
1309954 3498 1309954
701030 3499 701030
945202 3500 945202
787226 3501 787226
717122 3502 717122
747174 3503 747174
912670 3504 912670
557414 3505 557414
1069214 3506 1069214
310138 3507 310138
619276 3508 619276
1122044 3509 1122044
22878 3510 22878
1244898 3511 1244898
502900 3512 502900
1148484 3513 1148484
326514 3514 326514
971990 3515 971990
897550 3516 897550
41269 3517 41269
1071470 3518 1071470
20366 3519 20366
829122 3520 829122
389312 3521 389312
1162258 3522 1162258
952410 3523 952410
648056 3524 648056
495818 3525 495818
1239544 3526 1239544
1271992 3527 1271992
766280 3528 766280
676748 3529 676748
1038856 3530 1038856
1106662 3531 1106662
985256 3532 985256
1000888 3533 1000888
382968 3534 382968
791524 3535 791524
649222 3536 649222
49361 3537 49361
373708 3538 373708
1296510 3539 1296510
460570 3540 460570
113080 3541 113080
896766 3542 896766
1294240 3543 1294240
742570 3544 742570
1320942 3545 1320942
329650 3546 329650
857232 3547 857232
334488 3548 334488
917936 3549 917936
815344 3550 815344
387206 3551 387206
392032 3552 392032
815642 3553 815642
921168 3554 921168
742012 3555 742012
813742 3556 813742
440950 3557 440950
48456 3558 48456
629218 3559 629218
945214 3560 945214
496586 3561 496586
866156 3562 866156
296464 3563 296464
621280 3564 621280
878422 3565 878422
511424 3566 511424
560838 3567 560838
986322 3568 986322
694052 3569 694052
753098 3570 753098
701998 3571 701998
780848 3572 780848
116866 3573 116866
566300 3574 566300
643464 3575 643464
765328 3576 765328
414440 3577 414440
442690 3578 442690
793600 3579 793600
785782 3580 785782
413274 3581 413274
598520 3582 598520
410930 3583 410930
648898 3584 648898
846838 3585 846838
794962 3586 794962
840210 3587 840210
679388 3588 679388
356030 3589 356030
383576 3590 383576
382002 3591 382002
903378 3592 903378
1309202 3593 1309202
922484 3594 922484
543600 3595 543600
567828 3596 567828
396876 3597 396876
647428 3598 647428
642102 3599 642102
1212032 3600 1212032
563066 3601 563066
164058 3602 164058
1326292 3603 1326292
1034284 3604 1034284
1132057 3605 1132057
629302 3606 629302
692188 3607 692188
781502 3608 781502
1217894 3609 1217894
950614 3610 950614
535622 3611 535622
65830 3612 65830
1172526 3613 1172526
1319436 3614 1319436
1362070 3615 1362070
990850 3616 990850
1148688 3617 1148688
882422 3618 882422
1322796 3619 1322796
1265942 3620 1265942
1282020 3621 1282020
1056766 3622 1056766
1192848 3623 1192848
1326802 3624 1326802
1309166 3625 1309166
798580 3626 798580
958532 3627 958532
627032 3628 627032
359550 3629 359550
706978 3630 706978
1344876 3631 1344876
618736 3632 618736
1105822 3633 1105822
21323 3634 21323
48218 3635 48218
881980 3636 881980
960796 3637 960796
405456 3638 405456
821986 3639 821986
120820 3640 120820
1121284 3641 1121284
1014442 3642 1014442
111712 3643 111712
932344 3644 932344
43718 3645 43718
816356 3646 816356
44873 3647 44873
919038 3648 919038
466296 3649 466296
9463 3650 9463
581908 3651 581908
1110366 3652 1110366
1020950 3653 1020950
1176574 3654 1176574
1319662 3655 1319662
949766 3656 949766
1303122 3657 1303122
1321544 3658 1321544
908106 3659 908106
300316 3660 300316
1004034 3661 1004034
775330 3662 775330
88750 3663 88750
1001946 3664 1001946
719552 3665 719552
8082 3666 8082
38468 3667 38468
1330272 3668 1330272
44689 3669 44689
685550 3670 685550
700300 3671 700300
201594 3672 201594
927606 3673 927606
1088822 3674 1088822
882826 3675 882826
358540 3676 358540
448574 3677 448574
878382 3678 878382
763086 3679 763086
364530 3680 364530
242180 3681 242180
739512 3682 739512
310112 3683 310112
842934 3684 842934
459948 3685 459948
802794 3686 802794
1347504 3687 1347504
1146400 3688 1146400
1040606 3689 1040606
660138 3690 660138
797188 3691 797188
646070 3692 646070
1032896 3693 1032896
679682 3694 679682
426570 3695 426570
870252 3696 870252
337128 3697 337128
789734 3698 789734
519554 3699 519554
1079198 3700 1079198
802808 3701 802808
817338 3702 817338
1212908 3703 1212908
1346964 3704 1346964
924794 3705 924794
394676 3706 394676
452208 3707 452208
993142 3708 993142
1032334 3709 1032334
514216 3710 514216
1116290 3711 1116290
1086390 3712 1086390
910542 3713 910542
148220 3714 148220
1273748 3715 1273748
45006 3716 45006
512470 3717 512470
602084 3718 602084
1155516 3719 1155516
1189488 3720 1189488
1228434 3721 1228434
449532 3722 449532
35094 3723 35094
889558 3724 889558
1055398 3725 1055398
835426 3726 835426
821312 3727 821312
593170 3728 593170
620486 3729 620486
113768 3730 113768
760398 3731 760398
846272 3732 846272
18237 3733 18237
1269662 3734 1269662
451960 3735 451960
1059314 3736 1059314
1262952 3737 1262952
230590 3738 230590
1051548 3739 1051548
10681 3740 10681
999200 3741 999200
1049954 3742 1049954
1210796 3743 1210796
1138168 3744 1138168
1079032 3745 1079032
597442 3746 597442
1137010 3747 1137010
666914 3748 666914
963416 3749 963416
989492 3750 989492
874842 3751 874842
663278 3752 663278
756634 3753 756634
1093920 3754 1093920
782224 3755 782224
56582 3756 56582
878648 3757 878648
723790 3758 723790
1144906 3759 1144906
893878 3760 893878
185678 3761 185678
948840 3762 948840
328274 3763 328274
775656 3764 775656
578112 3765 578112
808912 3766 808912
669052 3767 669052
204776 3768 204776
667948 3769 667948
1287142 3770 1287142
989224 3771 989224
858882 3772 858882
1190864 3773 1190864
581840 3774 581840
771448 3775 771448
380628 3776 380628
961970 3777 961970
797042 3778 797042
1035502 3779 1035502
958492 3780 958492
512546 3781 512546
222628 3782 222628
339022 3783 339022
47817 3784 47817
796358 3785 796358
629090 3786 629090
609984 3787 609984
753414 3788 753414
306146 3789 306146
965162 3790 965162
633832 3791 633832
1003878 3792 1003878
187624 3793 187624
914462 3794 914462
1114896 3795 1114896
919194 3796 919194
1141780 3797 1141780
144566 3798 144566
929024 3799 929024
1117652 3800 1117652
1135376 3801 1135376
894308 3802 894308
574120 3803 574120
529444 3804 529444
867554 3805 867554
909334 3806 909334
715146 3807 715146
412438 3808 412438
1228376 3809 1228376
662334 3810 662334
424538 3811 424538
106856 3812 106856
202182 3813 202182
745082 3814 745082
476792 3815 476792
640600 3816 640600
404582 3817 404582
655066 3818 655066
30763 3819 30763
887504 3820 887504
645792 3821 645792
946662 3822 946662
799938 3823 799938
493178 3824 493178
28373 3825 28373
684904 3826 684904
270812 3827 270812
836832 3828 836832
802788 3829 802788
421806 3830 421806
575076 3831 575076
664114 3832 664114
745772 3833 745772
834872 3834 834872
1148292 3835 1148292
629638 3836 629638
270818 3837 270818
237128 3838 237128
639048 3839 639048
480894 3840 480894
752166 3841 752166
231400 3842 231400
21059 3843 21059
934896 3844 934896
979484 3845 979484
695952 3846 695952
349334 3847 349334
636008 3848 636008
38915 3849 38915
22750 3850 22750
683932 3851 683932
12318 3852 12318
498706 3853 498706
665390 3854 665390
860394 3855 860394
858840 3856 858840
960736 3857 960736
577900 3858 577900
943388 3859 943388
1125778 3860 1125778
546510 3861 546510
809770 3862 809770
759734 3863 759734
595430 3864 595430
976854 3865 976854
200824 3866 200824
846270 3867 846270
931456 3868 931456
196304 3869 196304
472510 3870 472510
849536 3871 849536
104400 3872 104400
906068 3873 906068
587146 3874 587146
307686 3875 307686
1251400 3876 1251400
389522 3877 389522
1132426 3878 1132426
549328 3879 549328
1192352 3880 1192352
461612 3881 461612
786734 3882 786734
1171614 3883 1171614
636598 3884 636598
345178 3885 345178
94812 3886 94812
635624 3887 635624
1266882 3888 1266882
920296 3889 920296
614988 3890 614988
1267184 3891 1267184
897338 3892 897338
298478 3893 298478
762074 3894 762074
587144 3895 587144
491352 3896 491352
513092 3897 513092
918364 3898 918364
554318 3899 554318
1124030 3900 1124030
515220 3901 515220
236082 3902 236082
119262 3903 119262
1266868 3904 1266868
1267110 3905 1267110
570544 3906 570544
579706 3907 579706
388198 3908 388198
207042 3909 207042
500632 3910 500632
937242 3911 937242
1305992 3912 1305992
146780 3913 146780
201292 3914 201292
1198640 3915 1198640
778280 3916 778280
22169 3917 22169
714570 3918 714570
354422 3919 354422
81368 3920 81368
1087374 3921 1087374
261054 3922 261054
10321 3923 10321
577248 3924 577248
890078 3925 890078
530308 3926 530308
1167778 3927 1167778
366280 3928 366280
1131052 3929 1131052
642078 3930 642078
1153784 3931 1153784
401578 3932 401578
1144936 3933 1144936
405878 3934 405878
9711 3935 9711
84676 3936 84676
1195366 3937 1195366
217000 3938 217000
587150 3939 587150
706204 3940 706204
994898 3941 994898
813186 3942 813186
169638 3943 169638
990276 3944 990276
736626 3945 736626
755008 3946 755008
624252 3947 624252
673222 3948 673222
805894 3949 805894
766978 3950 766978
503666 3951 503666
827692 3952 827692
533716 3953 533716
17503 3954 17503
1258598 3955 1258598
649070 3956 649070
104402 3957 104402
836376 3958 836376
1243338 3959 1243338
760202 3960 760202
1026214 3961 1026214
433798 3962 433798
24823 3963 24823
1360780 3964 1360780
729822 3965 729822
741104 3966 741104
767462 3967 767462
622106 3968 622106
1060936 3969 1060936
492808 3970 492808
761790 3971 761790
598848 3972 598848
16636 3973 16636
763172 3974 763172
754694 3975 754694
460604 3976 460604
772386 3977 772386
1330540 3978 1330540
441606 3979 441606
247190 3980 247190
674552 3981 674552
696044 3982 696044
129580 3983 129580
977810 3984 977810
134930 3985 134930
941024 3986 941024
127656 3987 127656
1350750 3988 1350750
120042 3989 120042
648022 3990 648022
955418 3991 955418
1325686 3992 1325686
808532 3993 808532
1235378 3994 1235378
672916 3995 672916
659118 3996 659118
708188 3997 708188
994944 3998 994944
49340 3999 49340
340104 4000 340104
1239348 4001 1239348
267372 4002 267372
799014 4003 799014
489532 4004 489532
46747 4005 46747
314660 4006 314660
351310 4007 351310
205954 4008 205954
522076 4009 522076
825690 4010 825690
58206 4011 58206
443658 4012 443658
705506 4013 705506
913866 4014 913866
540890 4015 540890
214876 4016 214876
453290 4017 453290
603778 4018 603778
687118 4019 687118
790908 4020 790908
267476 4021 267476
595516 4022 595516
1072420 4023 1072420
24422 4024 24422
791548 4025 791548
976216 4026 976216
727220 4027 727220
60344 4028 60344
796828 4029 796828
136098 4030 136098
144876 4031 144876
165236 4032 165236
535456 4033 535456
589550 4034 589550
791836 4035 791836
758908 4036 758908
253484 4037 253484
698342 4038 698342
882882 4039 882882
303130 4040 303130
1016856 4041 1016856
11152 4042 11152
843250 4043 843250
477238 4044 477238
912862 4045 912862
1105990 4046 1105990
804290 4047 804290
957372 4048 957372
281952 4049 281952
366844 4050 366844
597468 4051 597468
825388 4052 825388
863512 4053 863512
553084 4054 553084
354532 4055 354532
791838 4056 791838
260700 4057 260700
719054 4058 719054
145370 4059 145370
11197 4060 11197
296628 4061 296628
756984 4062 756984
952388 4063 952388
367976 4064 367976
14346 4065 14346
82332 4066 82332
89186 4067 89186
950656 4068 950656
32747 4069 32747
297988 4070 297988
248612 4071 248612
740460 4072 740460
316466 4073 316466
48631 4074 48631
350176 4075 350176
361946 4076 361946
664052 4077 664052
887634 4078 887634
164012 4079 164012
728634 4080 728634
30894 4081 30894
370662 4082 370662
503406 4083 503406
484388 4084 484388
656218 4085 656218
800110 4086 800110
212390 4087 212390
25118 4088 25118
251610 4089 251610
776890 4090 776890
777640 4091 777640
249238 4092 249238
637194 4093 637194
675742 4094 675742
102132 4095 102132
132910 4096 132910
498972 4097 498972
822660 4098 822660
258316 4099 258316
1035484 4100 1035484
657932 4101 657932
1110626 4102 1110626
363854 4103 363854
1237194 4104 1237194
980770 4105 980770
1193034 4106 1193034
486628 4107 486628
632414 4108 632414
1178124 4109 1178124
1256744 4110 1256744
1283930 4111 1283930
1188846 4112 1188846
1328572 4113 1328572
1135088 4114 1135088
1088442 4115 1088442
660600 4116 660600
371090 4117 371090
986308 4118 986308
1186394 4119 1186394
962556 4120 962556
1173872 4121 1173872
956726 4122 956726
1349250 4123 1349250
790716 4124 790716
1047346 4125 1047346
581854 4126 581854
775550 4127 775550
1026356 4128 1026356
968052 4129 968052
772306 4130 772306
873580 4131 873580
1210008 4132 1210008
729780 4133 729780
1305343 4134 1305343
817926 4135 817926
468424 4136 468424
535562 4137 535562
922294 4138 922294
809994 4139 809994
1171564 4140 1171564
773652 4141 773652
700886 4142 700886
647844 4143 647844
1242814 4144 1242814
1094808 4145 1094808
1324996 4146 1324996
373208 4147 373208
677674 4148 677674
933270 4149 933270
920126 4150 920126
1016110 4151 1016110
750142 4152 750142
432892 4153 432892
675632 4154 675632
1022260 4155 1022260
878522 4156 878522
756480 4157 756480
771164 4158 771164
44256 4159 44256
96898 4160 96898
1000550 4161 1000550
388554 4162 388554
12226 4163 12226
1186588 4164 1186588
1129898 4165 1129898
895424 4166 895424
79086 4167 79086
83302 4168 83302
767596 4169 767596
385454 4170 385454
942002 4171 942002
219954 4172 219954
246026 4173 246026
452400 4174 452400
441772 4175 441772
688256 4176 688256
829288 4177 829288
294668 4178 294668
542402 4179 542402
779478 4180 779478
546164 4181 546164
566404 4182 566404
765834 4183 765834
706024 4184 706024
851020 4185 851020
432704 4186 432704
209736 4187 209736
628174 4188 628174
752446 4189 752446
657868 4190 657868
623526 4191 623526
35351 4192 35351
412034 4193 412034
1199382 4194 1199382
849592 4195 849592
387820 4196 387820
1139844 4197 1139844
549180 4198 549180
565840 4199 565840
260320 4200 260320
1199596 4201 1199596
799246 4202 799246
1155840 4203 1155840
982914 4204 982914
958272 4205 958272
1036542 4206 1036542
922450 4207 922450
639984 4208 639984
551524 4209 551524
1001872 4210 1001872
1111306 4211 1111306
1162064 4212 1162064
759196 4213 759196
282280 4214 282280
1210580 4215 1210580
1122370 4216 1122370
518902 4217 518902
710488 4218 710488
471336 4219 471336
610478 4220 610478
1072300 4221 1072300
1212546 4222 1212546
635140 4223 635140
239200 4224 239200
369528 4225 369528
231050 4226 231050
918170 4227 918170
737766 4228 737766
415720 4229 415720
212030 4230 212030
597732 4231 597732
775670 4232 775670
464428 4233 464428
209734 4234 209734
665810 4235 665810
360206 4236 360206
18854 4237 18854
384972 4238 384972
838244 4239 838244
197834 4240 197834
338364 4241 338364
678084 4242 678084
1245870 4243 1245870
866196 4244 866196
1187016 4245 1187016
1075642 4246 1075642
785066 4247 785066
860444 4248 860444
1089456 4249 1089456
72466 4250 72466
743174 4251 743174
1281336 4252 1281336
128550 4253 128550
449224 4254 449224
1136646 4255 1136646
893856 4256 893856
1061212 4257 1061212
1067226 4258 1067226
753174 4259 753174
172572 4260 172572
438552 4261 438552
1247516 4262 1247516
310880 4263 310880
291080 4264 291080
544388 4265 544388
153008 4266 153008
1147238 4267 1147238
674650 4268 674650
129574 4269 129574
838942 4270 838942
839144 4271 839144
211248 4272 211248
99422 4273 99422
887396 4274 887396
835946 4275 835946
991562 4276 991562
871470 4277 871470
16167 4278 16167
750400 4279 750400
983354 4280 983354
299398 4281 299398
831404 4282 831404
131816 4283 131816
1282950 4284 1282950
898552 4285 898552
886046 4286 886046
466702 4287 466702
501438 4288 501438
94100 4289 94100
1278880 4290 1278880
886058 4291 886058
432224 4292 432224
983978 4293 983978
189018 4294 189018
129164 4295 129164
693944 4296 693944
892730 4297 892730
295981 4298 295981
1107998 4299 1107998
1029592 4300 1029592
390962 4301 390962
768084 4302 768084
399488 4303 399488
176626 4304 176626
610968 4305 610968
150082 4306 150082
149582 4307 149582
945610 4308 945610
722416 4309 722416
68688 4310 68688
929328 4311 929328
609956 4312 609956
787164 4313 787164
183012 4314 183012
1282080 4315 1282080
67874 4316 67874
692416 4317 692416
512094 4318 512094
856542 4319 856542
365696 4320 365696
268632 4321 268632
328976 4322 328976
308072 4323 308072
254180 4324 254180
493288 4325 493288
558554 4326 558554
514182 4327 514182
375728 4328 375728
51133 4329 51133
710484 4330 710484
434152 4331 434152
37940 4332 37940
897941 4333 897941
270814 4334 270814
973076 4335 973076
198554 4336 198554
926210 4337 926210
875518 4338 875518
1051008 4339 1051008
1044300 4340 1044300
42401 4341 42401
264222 4342 264222
213180 4343 213180
400028 4344 400028
452010 4345 452010
95254 4346 95254
17615 4347 17615
757918 4348 757918
31592 4349 31592
71170 4350 71170
422430 4351 422430
273518 4352 273518
191738 4353 191738
206360 4354 206360
385126 4355 385126
212396 4356 212396
514304 4357 514304
132138 4358 132138
393454 4359 393454
240058 4360 240058
506062 4361 506062
571690 4362 571690
748138 4363 748138
1211596 4364 1211596
354176 4365 354176
1299656 4366 1299656
1343662 4367 1343662
246652 4368 246652
125958 4369 125958
246392 4370 246392
1323780 4371 1323780
246314 4372 246314
1132310 4373 1132310
696050 4374 696050
380872 4375 380872
384266 4376 384266
526104 4377 526104
863338 4378 863338
1224872 4379 1224872
456460 4380 456460
1013608 4381 1013608
397068 4382 397068
973028 4383 973028
694982 4384 694982
671848 4385 671848
351570 4386 351570
508764 4387 508764
811238 4388 811238
487154 4389 487154
1038746 4390 1038746
260766 4391 260766
802790 4392 802790
1040352 4393 1040352
300416 4394 300416
978848 4395 978848
635120 4396 635120
218944 4397 218944
402056 4398 402056
776634 4399 776634
1255630 4400 1255630
268298 4401 268298
1020162 4402 1020162
570674 4403 570674
543770 4404 543770
27868 4405 27868
187764 4406 187764
53670 4407 53670
480828 4408 480828
553454 4409 553454
473372 4410 473372
663504 4411 663504
599614 4412 599614
279884 4413 279884
884152 4414 884152
285492 4415 285492
927622 4416 927622
672414 4417 672414
581036 4418 581036
375164 4419 375164
47991 4420 47991
840308 4421 840308
279002 4422 279002
750974 4423 750974
183010 4424 183010
448168 4425 448168
286078 4426 286078
191176 4427 191176
849972 4428 849972
895712 4429 895712
622414 4430 622414
671576 4431 671576
479440 4432 479440
980798 4433 980798
1316370 4434 1316370
362632 4435 362632
312662 4436 312662
496050 4437 496050
975956 4438 975956
973918 4439 973918
1121254 4440 1121254
81094 4441 81094
1159654 4442 1159654
1141696 4443 1141696
752950 4444 752950
994186 4445 994186
1266780 4446 1266780
477958 4447 477958
693188 4448 693188
145470 4449 145470
1301088 4450 1301088
403908 4451 403908
744606 4452 744606
1081978 4453 1081978
825972 4454 825972
1194906 4455 1194906
1253594 4456 1253594
1145090 4457 1145090
1102888 4458 1102888
581034 4459 581034
633466 4460 633466
864886 4461 864886
270820 4462 270820
944366 4463 944366
1332248 4464 1332248
1075796 4465 1075796
1167024 4466 1167024
600178 4467 600178
1191454 4468 1191454
1236992 4469 1236992
645950 4470 645950
886054 4471 886054
1114146 4472 1114146
796654 4473 796654
709304 4474 709304
306024 4475 306024
320358 4476 320358
374568 4477 374568
886072 4478 886072
669076 4479 669076
1152726 4480 1152726
911256 4481 911256
907638 4482 907638
531898 4483 531898
1229172 4484 1229172
761380 4485 761380
475806 4486 475806
845994 4487 845994
1246356 4488 1246356
1248896 4489 1248896
1255490 4490 1255490
1365480 4491 1365480
522910 4492 522910
249130 4493 249130
907694 4494 907694
599316 4495 599316
325566 4496 325566
51204 4497 51204
1155974 4498 1155974
447758 4499 447758
41016 4500 41016
746120 4501 746120
325564 4502 325564
879886 4503 879886
30204 4504 30204
654736 4505 654736
113030 4506 113030
733542 4507 733542
432700 4508 432700
325552 4509 325552
837748 4510 837748
58325 4511 58325
34897 4512 34897
325562 4513 325562
56966 4514 56966
124732 4515 124732
336258 4516 336258
453654 4517 453654
160046 4518 160046
1035000 4519 1035000
1034400 4520 1034400
551498 4521 551498
221674 4522 221674
1328642 4523 1328642
977360 4524 977360
645126 4525 645126
1350412 4526 1350412
1315262 4527 1315262
1120038 4528 1120038
1001496 4529 1001496
770336 4530 770336
538958 4531 538958
1084120 4532 1084120
937388 4533 937388
1137616 4534 1137616
1205346 4535 1205346
760562 4536 760562
1070458 4537 1070458
1241098 4538 1241098
1366374 4539 1366374
221696 4540 221696
1322294 4541 1322294
1148834 4542 1148834
940740 4543 940740
1235212 4544 1235212
914744 4545 914744
786760 4546 786760
1142564 4547 1142564
1187146 4548 1187146
738040 4549 738040
648112 4550 648112
1018986 4551 1018986
709804 4552 709804
998620 4553 998620
708170 4554 708170
672008 4555 672008
410170 4556 410170
852944 4557 852944
1242466 4558 1242466
1121332 4559 1121332
298108 4560 298108
953084 4561 953084
914446 4562 914446
880046 4563 880046
1032872 4564 1032872
1124968 4565 1124968
948186 4566 948186
112078 4567 112078
